timestamp,v4_prefixes,v4_unique_prefixes,v6_prefixes,v6_unique_prefixes,v4_isolated,v6_isolated,v4_distributed,v6_distributed
2013-06-25,4706522,521321,122706,15038,4164,207,63,11
2013-06-27,4710357,521769,122785,15024,4256,209,65,11
2013-06-29,4715348,523268,123218,15079,4266,209,89,11
2013-07-01,4703522,522338,122910,15071,4258,211,77,11
2013-07-03,6146393,522739,165001,15081,4271,215,77,11
2013-07-05,4716610,523129,123354,14844,4053,213,75,10
2013-07-07,4726768,523932,123636,14867,4109,214,76,10
2013-07-09,4727914,523887,123712,14864,4384,216,75,10
2013-07-11,4729201,522602,123980,14925,4362,216,79,9
2013-07-13,4732115,522236,123906,14939,4327,217,80,12
2013-07-15,4734059,522466,123875,14929,4318,221,80,12
2013-07-17,4737531,522210,123995,14924,4442,219,80,11
2013-07-19,4738546,522464,124215,14951,4257,214,83,13
2013-07-21,4742386,523964,124656,14916,4232,181,82,13
2013-07-23,4748561,524893,124733,14924,4235,177,78,13
2013-07-25,4752101,524148,125068,14934,4162,210,78,13
2013-07-27,4753353,524561,125375,15071,4191,210,80,13
2013-07-29,4752228,523487,125300,15057,3941,211,70,13
2013-07-31,4760718,525662,125213,15127,4161,178,99,13
2013-08-02,4769751,526966,125178,15003,4357,178,97,13
2013-08-04,4774103,527027,125042,14982,4308,180,111,13
2013-08-06,4777460,527582,125421,15040,4105,178,110,13
2013-08-08,4785373,527861,126281,15252,4080,180,109,14
2013-08-10,4776789,528408,126500,15231,4045,181,127,13
2013-08-12,4778037,528246,126758,15432,4049,181,114,13
2013-08-14,5245614,528269,140649,15495,5251,180,116,13
2013-08-16,5254527,529172,140786,15552,5318,182,116,13
2013-08-18,5249883,529937,140960,15526,5292,181,116,13
2013-08-20,5256637,528781,141114,15585,5435,172,115,13
2013-08-22,5249796,530444,141263,15647,5421,172,116,13
2013-08-24,5265726,531535,142019,15736,5354,162,115,13
2013-08-26,5267536,532043,142411,15778,5312,160,112,13
2013-08-28,5278542,532588,143046,15884,5290,163,112,13
2013-08-30,5283394,535263,143731,15970,5371,161,111,13
2013-09-01,5268620,529680,143537,15939,5307,164,111,13
2013-09-03,5275096,529426,144065,15957,5368,165,97,13
2013-09-05,5284962,530674,144617,16025,6092,168,110,13
2013-09-07,5289975,530811,144818,16076,6035,175,110,13
2013-09-09,5289826,530564,144380,15774,6004,167,103,13
2013-09-11,5297476,531841,144998,15849,6029,169,94,13
2013-09-13,5294477,531237,145660,15936,5285,207,91,12
2013-09-15,5298094,531419,145814,15947,5488,211,91,12
2013-09-17,5298342,530879,145921,15971,5450,213,88,13
2013-09-19,5307132,533160,147064,16554,5468,214,87,13
2013-09-21,5308870,533531,147713,16623,5375,214,84,14
2013-09-23,5304978,530537,147567,16635,5384,213,83,14
2013-09-25,5310291,531244,148025,16767,5367,229,83,15
2013-09-27,5313937,531732,148083,16774,5448,222,57,15
2013-09-29,5315810,531702,148698,16849,5428,224,82,14
2013-10-01,5300716,531881,148265,16810,5454,227,82,14
2013-10-03,5330734,532601,162696,16642,5435,225,84,14
2013-10-05,5333151,532630,163601,16690,5467,234,85,14
2013-10-07,5335839,533375,163913,16993,5537,230,86,14
2013-10-09,5336844,533131,164134,17015,5557,231,86,14
2013-10-11,5347012,534006,164850,17095,6273,233,89,14
2013-10-13,5339412,533207,164930,16805,6387,230,88,14
2013-10-15,4871739,532880,164679,16774,6351,223,86,14
2013-10-17,5342639,533239,166058,16917,6373,231,85,13
2013-10-19,5346403,532435,166459,16972,6356,230,90,13
2013-10-21,5347755,532926,166641,16990,6363,230,88,13
2013-10-23,5345165,531308,167525,17080,6336,234,84,13
2013-10-25,5343608,531037,167495,16951,6287,231,89,14
2013-10-27,5333485,529887,167493,16949,6386,225,87,14
2013-10-29,5331625,530312,168996,17051,6448,220,88,15
2013-10-31,5348053,532305,170340,17198,6427,227,90,15
2013-11-02,5352488,531363,170632,17238,5771,233,92,16
2013-11-04,5354769,531517,170766,17258,5768,232,90,16
2013-11-06,5347472,531019,170683,17184,5763,233,90,15
2013-11-08,5356007,531313,171242,17205,5278,233,86,15
2013-11-10,5359480,532232,171258,17189,5379,235,90,15
2013-11-12,5363051,532727,171772,17586,5386,241,90,15
2013-11-14,5387546,535247,172629,17686,5308,238,89,16
2013-11-16,5372876,533692,173185,17767,5304,236,89,16
2013-11-18,5375720,534031,173424,17783,5280,236,89,16
2013-11-20,5377917,533844,173931,17832,5313,242,91,16
2013-11-22,5372482,534782,175167,17930,5133,260,94,15
2013-11-24,5373684,534652,175755,17979,5106,261,91,15
2013-11-26,5379485,535408,175925,18014,5131,265,89,15
2013-11-28,5378345,534736,176177,18000,5148,264,87,15
2013-11-30,5395216,535185,176486,18045,5202,245,86,16
2013-12-02,5388586,534277,176125,18049,5147,243,90,16
2013-12-04,5389123,534995,176048,17857,5196,237,89,15
2013-12-06,5387775,534617,175617,17744,5329,240,90,15
2013-12-08,5392132,535502,175567,17454,5218,235,89,15
2013-12-10,5397826,536058,175859,17455,5194,240,90,15
2013-12-12,5398170,536010,176484,17835,5323,242,89,16
2013-12-14,5439735,555345,176671,17925,5317,243,90,15
2013-12-16,5443284,555758,177218,17992,5321,247,91,15
2013-12-18,5446489,555607,177867,18062,5197,246,91,15
2013-12-20,5393783,534580,177913,18133,5143,245,90,15
2013-12-22,5398632,535092,178383,18181,5086,261,91,15
2013-12-24,5401221,535267,178546,18199,5179,253,92,15
2013-12-26,5407442,535532,178870,18229,5130,254,91,15
2013-12-28,5404597,535513,179136,18268,5104,254,93,14
2013-12-30,5413726,536234,179093,18272,5086,255,94,14
2014-01-01,5401747,535745,178918,18063,5113,258,94,14
2014-01-03,5410727,535752,178836,17895,5091,259,101,14
2014-01-05,5411421,535963,178670,17912,5072,256,103,15
2014-01-07,5412315,536212,178484,18003,5152,259,104,15
2014-01-09,5416779,536812,178325,17966,5083,240,102,15
2014-01-11,5423277,537651,178790,18019,5120,236,109,16
2014-01-13,5424281,536916,178690,18057,5101,235,110,16
2014-01-15,5423294,535502,179211,17852,5095,233,111,16
2014-01-17,5429018,536325,179663,17917,5151,233,108,17
2014-01-19,5426755,535847,180077,18006,5286,230,110,17
2014-01-21,5435662,536946,180055,18003,5292,169,112,17
2014-01-23,5432561,536403,180514,18142,5242,163,112,17
2014-01-25,5443034,538235,180784,18018,5370,165,109,17
2014-01-27,5445917,538460,180741,18012,5377,228,108,16
2014-01-29,5446367,538303,181036,18063,5306,229,81,17
2014-01-31,5451001,538582,181283,18111,5596,230,82,17
2014-02-02,5450526,538419,182103,18222,5708,250,81,17
2014-02-04,5454019,539082,182576,18280,5834,252,81,20
2014-02-06,5459831,540111,182730,18243,5813,249,109,19
2014-02-08,5466310,541055,184215,18311,5899,244,109,19
2014-02-10,5469938,541300,183776,18187,5765,233,109,16
2014-02-12,5475430,542660,183641,18493,5893,231,110,18
2014-02-14,5470609,541045,184329,18596,5928,232,102,18
2014-02-16,5475150,541492,184683,18586,5878,230,104,18
2014-02-18,5482355,542631,185502,18673,5958,230,105,18
2014-02-20,5455468,543738,185983,18782,5938,229,103,18
2014-02-22,5450267,541615,186313,18780,5686,232,104,17
2014-02-24,5450508,541561,186007,18809,5721,231,103,18
2014-02-26,5458765,542086,186337,18821,5805,231,100,19
2014-02-28,5464780,543616,186447,18836,5775,231,101,19
2014-03-02,5464902,546881,186535,18865,5951,236,100,18
2014-03-04,5470879,547394,186453,18763,5950,234,99,18
2014-03-06,5479009,547531,186829,18843,5796,231,100,19
2014-03-08,5478531,547507,187142,18939,5922,237,100,20
2014-03-10,5483315,547969,186964,18928,5912,237,99,20
2014-03-12,5477763,542655,186992,18912,5808,170,102,18
2014-03-14,5490382,546390,188168,18968,6003,234,103,19
2014-03-16,5489518,546601,188345,18973,5968,232,101,19
2014-03-18,5489272,546472,188620,19012,6045,235,104,19
2014-03-20,5494507,546878,189666,19094,6101,239,104,19
2014-03-22,5992203,547909,208283,19306,6098,236,96,19
2014-03-24,5999631,551570,209608,19413,6247,275,96,19
2014-03-26,5992327,544273,208830,19364,6376,281,108,19
2014-03-28,6000444,545038,210076,19533,6346,287,112,20
2014-03-30,6006560,545915,210150,19525,6243,278,109,23
2014-04-01,5984999,541343,209774,19522,6039,243,106,23
2014-04-03,5975615,538236,209717,19443,6339,237,102,23
2014-04-05,6003779,540418,210252,19386,6173,242,102,19
2014-04-07,6004617,540433,209817,19361,5966,241,94,18
2014-04-09,6002855,540296,212811,19409,6096,239,103,20
2014-04-11,6007787,539522,213298,19464,6182,242,103,20
2014-04-13,6005029,539032,213515,19476,6165,173,104,19
2014-04-15,6011683,539578,214208,19548,6164,248,105,20
2014-04-17,6019075,540109,214138,19557,6060,246,109,20
2014-04-19,6021227,540220,214863,19678,6243,247,108,20
2014-04-21,6019324,540154,214766,19680,6237,246,111,20
2014-04-23,6017026,539356,214506,19678,6222,247,109,20
2014-04-25,6035920,545699,214670,19712,6274,250,105,20
2014-04-27,6036678,548025,215952,19792,6336,251,105,20
2014-04-29,6036176,542332,218393,19881,6379,253,107,20
2014-05-01,6033405,542949,220786,20113,6340,252,105,19
2014-05-03,6045733,543848,221847,20189,6378,252,105,19
2014-05-05,6038842,543740,212209,20038,6354,249,105,19
2014-05-07,6062589,553556,212295,20128,6298,253,107,19
2014-05-09,6062741,554361,211817,19526,6294,253,102,18
2014-05-11,6061161,554180,211695,19479,6306,248,100,19
2014-05-13,6066431,554955,211608,19477,6354,250,103,19
2014-05-15,6072513,553872,212369,19565,6119,245,105,18
2014-05-17,6075379,560589,212493,19652,6246,247,106,19
2014-05-19,6077252,559685,212731,19656,6272,247,110,20
2014-05-21,6087675,561102,212436,19645,6318,247,82,19
2014-05-23,6089894,562939,212469,19585,6291,246,84,20
2014-05-25,6087552,562752,214859,19797,6256,253,85,20
2014-05-27,6088669,562896,214389,19733,6321,248,85,20
2014-05-29,6091128,562861,215506,19820,6344,246,81,20
2014-05-31,6104962,563767,215970,19889,6303,252,93,20
2014-06-02,6099189,563388,215600,19869,6237,239,101,20
2014-06-04,6108281,564431,217073,19942,6205,242,102,20
2014-06-06,6152815,565566,216380,19923,6016,237,103,21
2014-06-08,6156189,565776,216421,19847,6048,239,92,21
2014-06-10,6157605,566135,216824,19874,6074,240,106,21
2014-06-12,6630519,563499,218542,19950,7652,242,100,21
2014-06-14,8218499,563886,274005,20042,7807,237,105,21
2014-06-16,8216964,564459,274162,20083,7875,241,106,21
2014-06-18,8217718,564285,275490,20132,6767,241,100,20
2014-06-20,8215478,564484,276211,20121,6587,240,103,21
2014-06-22,8215676,564919,276469,20148,6781,237,101,21
2014-06-24,6678969,566656,221074,20173,6830,235,100,21
2014-06-26,6672553,566117,221792,20259,6729,239,98,21
2014-06-28,6689037,566017,223798,20418,6614,243,102,21
2014-06-30,6678762,565216,223516,20430,6647,244,103,20
2014-07-02,6666049,564547,224226,20518,6613,243,85,19
2014-07-04,6671332,565080,224649,20595,6650,244,98,21
2014-07-06,6685330,565701,224706,20595,6693,243,98,20
2014-07-08,6679863,566219,224864,20628,6672,242,88,18
2014-07-10,6673031,565937,225623,20600,6688,247,104,18
2014-07-12,6686679,566494,225164,20621,6661,246,102,18
2014-07-14,10833637,566780,358532,20640,6654,252,101,18
2014-07-16,10820879,565807,358543,20644,6685,249,100,18
2014-07-18,9800390,566742,321449,20700,6650,253,100,18
2014-07-20,9839773,567395,322318,20759,6611,253,100,18
2014-07-22,9802739,567755,322681,20800,6674,250,101,19
2014-07-24,6695335,568109,227478,20836,6671,253,103,19
2014-07-26,6685397,567189,227950,20816,6721,254,106,18
2014-07-28,6692455,567585,228325,20861,6658,256,96,18
2014-07-30,6695732,568481,229037,20942,6699,258,95,18
2014-08-01,6693160,569211,229114,20963,6859,257,81,18
2014-08-03,6705115,570528,229779,20975,7208,258,79,18
2014-08-05,6701270,568641,229647,20963,7149,256,80,18
2014-08-07,6715607,572813,230198,21052,7132,259,78,18
2014-08-09,6724223,573847,230927,21193,7028,252,72,18
2014-08-11,6724699,574094,230709,21180,7076,254,72,18
2014-08-13,6733057,575504,231130,21232,7015,249,71,18
2014-08-15,6736872,576072,232579,21349,6832,251,74,18
2014-08-17,6230915,575951,213835,21374,6933,260,76,18
2014-08-19,6748012,577509,256075,22786,6947,259,78,18
2014-08-21,6760282,580056,256207,22922,7014,266,79,19
2014-08-23,6747771,579596,258381,23264,6452,261,81,20
2014-08-25,6751696,579654,258558,23423,6447,263,82,20
2014-08-27,6750399,580442,254148,22637,6464,261,84,20
2014-08-29,6764936,581356,254540,22669,6502,264,86,19
2014-08-31,6765763,580725,255078,22723,6565,266,87,19
2014-09-02,6767771,581963,255274,22748,7073,275,85,19
2014-09-04,6764501,580222,255607,22677,6558,275,82,20
2014-09-06,6772482,582151,255750,22705,6657,272,83,20
2014-09-08,6779566,582789,254592,21843,6670,274,84,20
2014-09-10,6775119,584015,254540,21821,6622,267,85,20
2014-09-12,6778922,585512,255442,22010,6820,271,84,22
2014-09-14,6784944,587060,256028,21968,6800,272,87,22
2014-09-16,6237015,569452,235239,21690,6391,257,77,22
2014-09-18,6790539,586097,257287,22184,6847,260,89,22
2014-09-20,6795802,588104,258254,22269,6879,272,88,22
2014-09-22,6799371,588631,258024,22252,6906,185,85,23
2014-09-24,6796439,588277,257980,22281,6876,192,72,22
2014-09-26,6794437,586223,258924,22373,6746,185,85,21
2014-09-28,6786758,585013,258873,22354,6733,176,89,20
2014-09-30,6789481,586281,258890,22367,6837,173,92,21
2014-10-02,6796948,585783,259268,22394,6757,173,106,25
2014-10-04,6806646,586572,259706,22418,6887,174,108,25
2014-10-06,6807064,587060,259720,22428,6809,173,109,24
2014-10-08,6810805,586429,259847,22500,6881,175,110,22
2014-10-10,6813267,584996,260958,23314,6858,177,103,20
2014-10-12,6817617,586818,261023,23317,6986,176,103,20
2014-10-14,6811315,585546,261597,23388,6967,173,118,22
2014-10-16,6814111,583779,262293,22697,6731,179,118,23
2014-10-18,6814236,584568,262942,22705,6766,182,118,23
2014-10-20,6812382,584904,263013,22721,6756,267,118,23
2014-10-22,6821603,584051,263031,22727,6631,274,125,22
2014-10-24,6833647,585608,263115,22629,6732,273,126,22
2014-10-26,6841519,585935,263466,22640,6761,277,144,21
2014-10-28,6838991,585369,263908,22670,6679,276,144,21
2014-10-30,6879765,592954,264734,22745,6646,278,144,21
2014-11-01,6870644,589273,264299,22771,6673,272,154,21
2014-11-03,6876435,588623,264905,22768,6615,270,153,21
2014-11-05,6887773,589019,265602,22816,6524,269,163,21
2014-11-07,6861626,585140,266141,22815,6554,273,168,20
2014-11-09,6864552,585549,266370,22854,6560,276,170,20
2014-11-11,6868102,586102,270317,23158,6637,276,169,22
2014-11-13,6860194,582580,270855,23178,6575,279,169,20
2014-11-15,6863354,582936,272560,23559,6623,277,169,20
2014-11-17,6865020,583001,271342,23479,6650,280,168,20
2014-11-19,6853094,584072,272975,23592,6516,283,164,19
2014-11-21,6860058,588236,272992,23588,6650,288,167,22
2014-11-23,6855589,588073,272122,23486,6754,274,169,22
2014-11-25,6862212,588902,272578,23555,6763,276,162,22
2014-11-27,6866236,585151,273553,23618,6701,287,154,22
2014-11-29,6868641,586154,273268,23534,6764,287,154,23
2014-12-01,6856904,586046,273256,23586,6719,292,155,23
2014-12-03,6865262,586927,274221,23605,6681,286,152,23
2014-12-05,6877489,587978,275256,23649,6872,290,143,22
2014-12-07,6876020,588167,275881,23813,6760,290,159,23
2014-12-09,6867571,583849,275392,23786,6777,290,158,23
2014-12-11,6890765,588662,276705,23838,6776,294,165,22
2014-12-13,6886911,586406,277678,23907,6691,287,153,22
2014-12-15,6889963,586660,277342,23870,6755,287,149,23
2014-12-17,6891006,587261,277968,23932,6627,283,154,23
2014-12-19,6902818,588281,278939,24052,6661,282,155,23
2014-12-21,6909382,588451,278451,24009,6632,284,156,23
2014-12-23,6908394,589018,278180,24108,6616,278,157,23
2014-12-25,6910409,588741,278691,24134,6634,282,159,22
2014-12-27,6912942,589203,278676,24150,6660,277,160,22
2014-12-29,6909478,588960,279141,24186,6644,285,158,22
2014-12-31,6918274,590490,278600,24089,6646,287,156,22
2015-01-02,6912201,590231,278340,23998,6670,284,156,22
2015-01-04,6912741,590048,278606,24024,6657,284,158,22
2015-01-06,6909371,590294,278141,23997,6630,285,158,20
2015-01-08,6919349,591411,278642,24014,6623,285,150,21
2015-01-10,6920906,592149,279041,24026,6572,287,151,21
2015-01-12,6933920,592332,279209,24018,6497,285,150,21
2015-01-14,6937488,594573,279998,24066,6634,281,153,21
2015-01-16,6954462,595060,280714,24111,6725,275,154,22
2015-01-18,6950425,595244,280577,24084,6585,273,155,22
2015-01-20,6415949,579859,258897,23634,6321,183,151,21
2015-01-22,6965870,596785,282002,24216,6678,279,162,21
2015-01-24,6967958,596935,282629,24274,6712,276,160,21
2015-01-26,6969291,600339,282328,24242,6696,273,159,21
2015-01-28,6972554,601249,283214,24341,6729,276,140,21
2015-01-30,6992850,599372,282674,24274,6795,280,179,21
2015-02-01,6980002,599125,282060,24262,6777,279,180,22
2015-02-03,6998642,600058,282058,24236,6832,277,179,22
2015-02-05,7005328,599472,283182,24313,6845,279,179,21
2015-02-07,7006349,600748,284256,24360,6782,284,174,21
2015-02-09,7010831,602095,284370,24254,6759,286,185,21
2015-02-11,7006604,601596,284119,24258,6755,285,178,21
2015-02-13,7015578,602482,284849,24331,6737,291,184,21
2015-02-15,7017020,601187,284445,24291,6656,291,182,21
2015-02-17,7023168,603689,284681,24312,6721,294,182,21
2015-02-19,7026672,602224,285426,24381,6650,297,175,21
2015-02-21,7031979,602273,285769,24449,6690,297,167,21
2015-02-23,7029566,602318,285253,24425,6730,296,166,21
2015-02-25,7033631,602368,285855,24493,6993,309,176,20
2015-02-27,7053801,604268,288145,24681,7121,302,160,20
2015-03-01,7254707,604083,287883,24713,7117,305,148,20
2015-03-03,7260937,605029,288081,24714,7113,303,147,21
2015-03-05,7263549,605707,288404,24805,7150,318,155,7
2015-03-07,7266570,604528,288872,24716,7181,316,156,6
2015-03-09,7270151,604262,289355,24771,7121,319,156,6
2015-03-11,7268938,604387,289728,24881,7166,320,158,8
2015-03-13,7282543,606032,291627,25089,7122,320,154,6
2015-03-15,7280966,606115,291291,25089,7127,319,153,6
2015-03-17,7073743,604802,291667,25113,7076,319,153,6
2015-03-19,7293450,606962,291532,25055,7071,312,150,6
2015-03-21,7294620,606728,294203,25239,7166,304,153,6
2015-03-23,7302936,607412,294269,25383,7156,302,153,5
2015-03-25,6778489,609000,271824,25151,6899,304,158,6
2015-03-27,7311334,609151,295784,25348,7070,308,159,6
2015-03-29,7101582,609132,295911,25364,7136,307,156,6
2015-03-31,7103735,608872,296113,25508,7135,308,161,6
2015-04-02,7110583,610756,296342,25425,7090,320,158,6
2015-04-04,7116866,612434,296485,25448,7177,324,157,6
2015-04-06,7116262,612486,296767,25463,7173,322,159,6
2015-04-08,7117381,611910,296677,25503,7167,326,161,5
2015-04-10,7121750,612421,297062,25578,7232,322,167,5
2015-04-12,7117850,612056,318794,25596,7268,318,167,5
2015-04-14,7119452,612532,319039,25631,7265,320,167,5
2015-04-16,7658958,612965,319214,25769,7198,308,168,7
2015-04-18,7668019,613698,320454,25868,7330,332,167,6
2015-04-20,7665763,613485,319930,25686,7367,322,164,6
2015-04-22,7679420,610237,320909,25752,7599,323,166,6
2015-04-24,7741529,613449,320145,25736,7645,324,190,6
2015-04-26,7691631,610443,320845,25803,7617,307,176,6
2015-04-28,7697969,611079,321793,25894,7661,319,172,6
2015-04-30,8236633,610392,322259,25878,7635,314,171,7
2015-05-02,8243626,610788,322516,25963,7740,318,175,4
2015-05-04,8243902,611528,322214,25919,7730,314,175,7
2015-05-06,8244614,611522,322971,25993,7471,312,174,5
2015-05-08,8257727,613143,323760,26057,7402,315,177,5
2015-05-10,8248223,613724,323537,26084,7049,324,179,5
2015-05-12,8254547,611485,322949,25993,7105,324,178,4
2015-05-14,8268022,613462,319812,25823,7121,322,180,4
2015-05-16,8271859,613901,320394,25868,7110,324,180,4
2015-05-18,8271509,613916,320695,25886,7121,321,180,4
2015-05-20,8297505,618549,321041,25843,7237,325,175,4
2015-05-22,8297378,619267,321540,25890,7251,315,177,5
2015-05-24,8302841,619541,321840,25888,7250,329,171,5
2015-05-26,8290650,620309,321789,25859,7199,332,172,5
2015-05-28,8308591,622703,322087,25908,7042,333,178,7
2015-05-30,8313184,622632,321400,25879,7002,338,177,4
2015-06-01,7734611,620233,321289,25883,6981,336,179,4
2015-06-03,8316171,623531,324770,26119,7103,322,156,12
2015-06-05,7772042,617815,300921,26090,6750,320,170,12
2015-06-07,8325626,621372,324257,26089,7133,316,171,12
2015-06-09,8341960,621622,324576,26131,7044,313,170,12
2015-06-11,8342515,621906,325317,26205,7093,321,171,11
2015-06-13,8353521,621904,326569,26209,7068,325,170,11
2015-06-15,8356460,622689,326538,26278,7065,329,169,11
2015-06-17,8350563,622773,326844,26313,7009,332,176,11
2015-06-19,8361072,623422,327274,26364,7199,339,170,10
2015-06-21,8355457,621490,327392,26304,7190,344,170,10
2015-06-23,8359478,623901,327570,26400,7181,341,170,10
2015-06-25,8373287,627122,329647,26489,7282,347,174,10
2015-06-27,8383006,627874,330545,26564,7230,345,175,10
2015-06-29,8385444,628097,330636,26557,7195,345,174,10
2015-07-01,3984844,608960,166010,26031,6642,212,173,21
2015-07-03,8373071,627832,331943,26637,7243,339,182,10
2015-07-05,8378055,627911,332356,26675,7275,337,184,10
2015-07-07,8379936,625622,332417,26531,7220,340,187,10
2015-07-09,8397547,629115,333740,26520,7171,334,190,10
2015-07-11,8400408,629690,334359,26661,7116,335,186,11
2015-07-13,8402220,629867,333689,26613,7194,334,185,11
2015-07-15,8385532,630162,334264,26693,7215,330,189,11
2015-07-17,8386050,629964,334239,26758,7132,340,187,11
2015-07-19,8393414,629955,335700,26810,7082,335,186,12
2015-07-21,8400285,631009,336519,26866,7097,329,187,13
2015-07-23,8413370,634478,338377,26937,7210,312,190,12
2015-07-25,8408507,634144,338944,27006,6921,309,189,13
2015-07-27,8406688,634078,338844,27049,6965,309,190,13
2015-07-29,8411154,631759,338182,27109,6960,311,185,12
2015-07-31,8408310,631243,338418,27104,6914,317,188,14
2015-08-02,8419175,631480,339885,27158,6980,316,188,14
2015-08-04,8422356,632226,339997,27160,7269,315,192,14
2015-08-06,8430207,632909,339515,27182,6980,318,189,14
2015-08-08,8444874,634475,340737,27421,6996,324,182,14
2015-08-10,8445542,634251,340904,27423,7008,323,187,14
2015-08-12,8456119,634923,340704,27267,7028,322,185,13
2015-08-14,8467346,635390,341250,27368,6979,318,187,17
2015-08-16,8463290,634753,342002,27443,7064,323,189,16
2015-08-18,8474536,638833,342013,27451,7043,316,190,16
2015-08-20,8494275,639774,343539,27558,7009,317,189,16
2015-08-22,8490537,639268,344316,27640,7084,334,187,16
2015-08-24,8481677,638667,344509,27653,7036,336,188,16
2015-08-26,8491579,640208,345708,27772,7104,339,192,17
2015-08-28,8512191,638596,346041,27758,7063,340,190,15
2015-08-30,8514081,638687,347136,27907,7077,349,189,15
2015-09-01,7387618,637025,321916,27910,6806,346,191,15
2015-09-03,8512985,638866,347607,27846,7104,354,188,15
2015-09-05,8524179,641747,348450,28041,7032,356,186,15
2015-09-07,8528585,641944,348268,28025,7100,357,188,15
2015-09-09,8524994,641234,348278,28037,7088,355,184,15
2015-09-11,8535755,640544,348734,27920,7046,361,181,14
2015-09-13,7959279,626385,323929,27692,6794,249,179,14
2015-09-15,8527251,638442,349047,27742,7028,363,182,14
2015-09-17,8534465,638750,350271,27950,7051,355,187,15
2015-09-19,8538556,639372,350816,27985,7060,350,202,17
2015-09-21,8545860,639494,350830,27972,7107,347,201,17
2015-09-23,8551585,640219,350024,27946,7043,355,200,16
2015-09-25,8556260,644048,351937,28094,7069,357,199,14
2015-09-27,8561092,640655,352768,28142,7102,361,199,12
2015-09-29,8050057,639398,352775,28183,6849,359,195,14
2015-10-01,7443170,640445,327638,28220,6804,348,200,14
2015-10-03,8572262,642126,354152,28270,7083,359,204,14
2015-10-05,8573002,642127,354291,28224,7083,358,204,14
2015-10-07,8578179,641037,355740,28350,7082,360,203,16
